system_id,LLE system NO.,T,T/K,P,smiles1,smiles2,smiles3,IL (Component 1) full name SMILES,Component 2 SMILES,Component 3 SMILES,smiles,Ex1,Ex2,Ex3,Rx1,Rx2,Rx3,t,split
181.0,181.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCCC,0.772,0.222,0.006,0.0,0.415,0.585,0.33333334,train
181.0,181.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCCC,0.732,0.263,0.005,0.0,0.51,0.49,0.44444445,train
181.0,181.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCCC,0.697,0.298,0.005,0.0,0.614,0.386,0.6666667,train
181.0,181.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCCC,0.607,0.388,0.005,0.0,0.806,0.194,0.8888889,train
181.0,181.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCCC,0.849,0.142,0.009,0.0,0.181,0.819,0.0,train
181.0,181.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCCC,0.786,0.208,0.006,0.0,0.373,0.627,0.22222222,train
181.0,181.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCCC,0.727,0.268,0.005,0.0,0.543,0.457,0.5555556,train
181.0,181.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCCC,0.677,0.318,0.005,0.0,0.707,0.293,0.7777778,train
181.0,181.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],c1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].c1ccccc1.CCCCCCCC,0.542,0.451,0.007,0.0,0.849,0.151,1.0,train
182.0,182.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCC,0.932,0.06,0.008,0.0,0.168,0.832,0.11111111,train
182.0,182.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCC,0.895,0.096,0.009,0.0,0.356,0.644,0.33333334,train
182.0,182.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCC,0.875,0.115,0.01,0.0,0.452,0.548,0.44444445,train
182.0,182.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCC,0.851,0.138,0.011,0.0,0.565,0.435,0.6666667,train
182.0,182.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCC,0.799,0.191,0.01,0.0,0.769,0.231,0.8888889,train
182.0,182.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCC,0.939,0.053,0.008,0.0,0.144,0.856,0.0,train
182.0,182.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCC,0.906,0.085,0.009,0.0,0.307,0.693,0.22222222,train
182.0,182.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCC,0.87700003,0.113000005,0.010000001,0.0,0.456,0.544,0.5555556,train
182.0,182.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCC,0.841,0.148,0.011,0.0,0.632,0.368,0.7777778,train
182.0,182.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCC,0.766,0.226,0.008,0.0,0.807,0.193,1.0,train
183.0,183.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCCC,0.927,0.066,0.007,0.0,0.185,0.815,0.125,train
183.0,183.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCCC,0.888,0.105,0.007,0.0,0.388,0.612,0.375,train
183.0,183.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCCC,0.86800003,0.12600002,0.0060000005,0.0,0.489,0.511,0.5,train
183.0,183.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCCC,0.841,0.153,0.006,0.0,0.594,0.406,0.75,train
183.0,183.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCCC,0.767,0.226,0.007,0.0,0.784,0.216,1.0,train
183.0,183.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCCC,0.935,0.058,0.007,0.0,0.163,0.837,0.0,train
183.0,183.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCCC,0.9,0.092,0.008,0.0,0.336,0.664,0.25,train
183.0,183.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCCC,0.867,0.125,0.008,0.0,0.499,0.501,0.625,train
183.0,183.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCCC,0.811,0.179,0.01,0.0,0.662,0.338,0.875,train
184.0,184.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCCCC,0.935,0.061,0.004,0.0,0.214,0.786,0.125,train
184.0,184.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCCCC,0.872,0.123,0.005,0.0,0.411,0.589,0.375,train
184.0,184.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCCCC,0.836,0.158,0.006,0.0,0.513,0.487,0.5,train
184.0,184.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCCCC,0.799,0.195,0.006,0.0,0.601,0.399,0.75,train
184.0,184.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCCCC,0.709,0.284,0.007,0.0,0.796,0.204,1.0,train
184.0,184.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCCCC,0.943,0.053,0.004,0.0,0.182,0.818,0.0,train
184.0,184.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCCCC,0.891,0.104,0.005,0.0,0.358,0.642,0.25,train
184.0,184.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCCCC,0.83000004,0.16400002,0.0060000005,0.0,0.527,0.473,0.625,train
184.0,184.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccccc1.CCCCCCCC,0.756,0.239,0.005,0.0,0.682,0.318,0.875,train
185.0,185.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCC,0.97,0.023,0.007,0.0,0.135,0.865,0.0,train
185.0,185.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCC,0.967,0.027,0.006,0.0,0.159,0.841,0.125,train
185.0,185.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCC,0.95,0.042,0.008,0.0,0.28,0.72,0.25,train
185.0,185.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCC,0.941,0.051,0.008,0.0,0.336,0.664,0.375,train
185.0,185.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCC,0.93,0.061,0.009,0.0,0.435,0.565,0.5,train
185.0,185.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCC,0.912,0.079,0.009,0.0,0.527,0.473,0.625,train
185.0,185.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCC,0.888,0.102,0.01,0.0,0.632,0.368,0.75,train
185.0,185.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCC,0.866,0.125,0.009,0.0,0.746,0.254,0.875,train
185.0,185.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCC,0.858,0.135,0.007,0.0,0.795,0.205,1.0,train
186.0,186.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCC,0.957,0.038,0.005,0.0,0.153,0.847,0.0,train
186.0,186.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCC,0.952,0.043,0.005,0.0,0.173,0.827,0.14285715,train
186.0,186.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCC,0.94,0.053,0.007,0.0,0.309,0.691,0.2857143,train
186.0,186.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCC,0.936,0.059,0.005,0.0,0.367,0.633,0.42857143,train
186.0,186.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCC,0.929,0.065,0.006,0.0,0.479,0.521,0.5714286,train
186.0,186.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCC,0.915,0.079,0.006,0.0,0.569,0.431,0.71428573,train
186.0,186.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCC,0.901,0.092,0.007,0.0,0.641,0.359,0.85714287,train
186.0,186.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCC,0.87700003,0.117000006,0.0060000005,0.0,0.775,0.225,1.0,train
187.0,187.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCCC,0.965,0.031,0.004,0.0,0.167,0.833,0.0,train
187.0,187.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCCC,0.959,0.037,0.004,0.0,0.196,0.804,0.14285715,train
187.0,187.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCCC,0.941,0.055,0.004,0.0,0.337,0.663,0.2857143,train
187.0,187.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCCC,0.933,0.063,0.004,0.0,0.396,0.604,0.42857143,train
187.0,187.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCCC,0.921,0.075,0.004,0.0,0.5,0.5,0.5714286,train
187.0,187.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCCC,0.913,0.082,0.005,0.0,0.507,0.493,0.71428573,train
187.0,187.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCCC,0.905,0.091,0.004,0.0,0.593,0.407,0.85714287,train
187.0,187.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCc1ccccc1,CCCCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].CCc1ccccc1.CCCCCCCC,0.893,0.102,0.005,0.0,0.672,0.328,1.0,train
188.0,188.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCC,0.978,0.018,0.004,0.0,0.135,0.865,0.0,train
188.0,188.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCC,0.975,0.021,0.004,0.0,0.162,0.838,0.125,train
188.0,188.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCC,0.963,0.032,0.005,0.0,0.282,0.718,0.25,train
188.0,188.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCC,0.957,0.039,0.004,0.0,0.339,0.661,0.375,train
188.0,188.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCC,0.948,0.047,0.005,0.0,0.441,0.559,0.5,train
188.0,188.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCC,0.934,0.061,0.005,0.0,0.537,0.463,0.625,train
188.0,188.0,298.15,298.15,101.325,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],Cc1ccc(C)cc1,CCCCCC,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-].Cc1ccc(C)cc1.CCCCCC,0.926,0.069,0.005,0.0,0.611,0.389,0.75,train
